44565 cso1022_256_337     208.248067 36.318649 0.14852  0.323 A  825  -190  99.7
44565 cso1022_235_348     208.268323 36.283421 0.14794  0.488 A  894  -342  99.4
44565 cso1022_244_594     208.184752 36.259785 0.14889  0.439 A  320   -94  99.4
44565 1237664854715072734 208.244140 36.310442 0.14895  1.77  A  766   -77  99.2
44565 cso1022_232_719     208.181176 36.207748 0.14693  0.333 A  718  -605  97.4
44565 cso1022_279_399     208.223705 36.368343 0.14755  0.512 A 1002  -443  96.1
44565 cso1022_279_341     208.243303 36.365154 0.14784  1.17  A 1068  -368  95.8
44565 cso1022_243_843     208.115859 36.218498 0.14829  0.231 A  637  -250  95.0
44565 cso1022_285_409     208.224664 36.382423 0.14675  0.445 E 1118  -652  94.9
44565 cso1022_274_234     208.278251 36.352047 0.14847  0.226 C 1184  -203  94.9
44565 cso1022_253_650     208.149190 36.282814 0.14934  0.615 A   30    23  94.3
44565 cso1022_256_518     208.188500 36.303368 0.14635  0.333 A  362  -757  94.2
44565 cso1022_266_544     208.171720 36.333157 0.14634  0.888 A  527  -759  94.2
44565 1237664854715072601 208.116342 36.328792 0.14932  2.76  A  531    18  94.1
44565 cso1022_285_591     208.163924 36.396053 0.14686  0.674 A 1100  -623  93.9
44565 cso1022_262_790     208.091225 36.305073 0.14620  0.312 A  512  -796  93.8
44565 cso1022_249_708     208.138490 36.262070 0.14610  9.74  A  192  -822  93.7
44565 cso1022_270_579     208.158975 36.345352 0.14596  0.482 A  621  -858  93.7
44565 1237664854715072690 208.206989 36.308085 0.14595 10.4   A  503  -862  93.7
44565 1237662685753311429 208.083703 36.278130 0.14589  3.33  A  511  -875  93.7
44565 1237664854715007115 208.054066 36.314504 0.14833  1.75  A  805  -241  93.7
44565 cso1022_261_752     208.104901 36.303677 0.14573  0.366 A  415  -918  93.6
44565 cso1022_211_438     208.293915 36.237144 0.14704  0.930 A 1161  -577  93.6
44565 cso1022_259_938     208.045650 36.281216 0.14735  0.333 A  800  -496  93.5
44565 1237662685753376995 208.199025 36.227883 0.14562  1.65  A  612  -947  93.5
44565 cso1022_252_769     208.113456 36.265675 0.14554  0.401 A  314  -968  93.5
44565 cso1022_237_801     208.144398 36.206817 0.14549  0.837 A  691  -981  93.5
44565 cso1022_250_663     208.151422 36.269134 0.14947  2.68  A  101    57  92.9
44565 cso1022_248_966     208.063388 36.223057 0.14884  0.392 C  854  -107  92.8
44565 cso1022_257_813     208.089252 36.284828 0.14511  0.284 A  471 -1080  92.0
44565 cso1022_235_955     208.113356 36.170322 0.14629  0.295 E 1072  -772  91.9
44565 cso1022_256_1075    208.006267 36.254601 0.14744  0.974 A 1125  -472  91.4
44565 cso1022_254_807     208.096947 36.271324 0.14479  0.494 A  418 -1163  91.3
44565 cso1022_247_774     208.124285 36.244125 0.14490  1.47  A  393 -1135  91.3
44565 cso1022_261_518     208.184152 36.316959 0.14476  0.284 A  432 -1171  91.3
44565 cso1022_250_858     208.090482 36.246872 0.14467  1.07  A  555 -1195  91.3
44565 cso1022_215_254     208.315859 36.285557 0.14489  0.482 C 1256 -1137  91.3
44565 cso1022_245_1053    208.047609 36.196464 0.14475  0.237 A 1112 -1174  91.3
44565 1237662685753376963 208.180283 36.266770 0.14440  1.71  A  256 -1265  91.2
44565 cso1022_246_753     208.133912 36.242416 0.14443  0.326 C  376 -1257  91.2
44565 1237662685753376967 208.162092 36.203144 0.14443  3.68  A  729 -1258  91.2
44565 cso1022_274_951     208.031774 36.368881 0.14597  0.512 A 1234  -856  91.2
44565 cso1022_244_659     208.166142 36.250111 0.14411  0.739 A  304 -1341  91.2
44565 cso1022_256_1105    207.996897 36.250961 0.14556  0.599 C 1202  -963  91.2
44565 1237662685753311408 208.028163 36.255575 0.14399  3.03  A  961 -1372  91.2
44565 cso1022_230_975     208.126888 36.151024 0.14427  1.10  A 1229 -1299  91.2
44565 cso1022_255_673     208.138575 36.287804 0.14390  1.41  A  120 -1396  91.2
44565 1237664854715072648 208.162762 36.307017 0.14380  2.26  C  272 -1422  91.2
44565 cso1022_260_693     208.125243 36.305706 0.14356  0.304 A  312 -1484  91.2
44565 cso1022_284_681     208.133984 36.402626 0.14382  0.392 C 1165 -1417  91.1
44565 cso1022_205_413     208.309393 36.239227 0.14382  0.268 E 1266 -1417  91.1
44565 cso1022_236_445     208.242660 36.266365 0.14960  0.541 C  710    91  91.1
44565 cso1022_231_1008    208.115830 36.146946 0.14483  0.430 C 1282 -1153  91.1
44565 cso1022_224_933     208.163352 36.141197 0.14577  0.231 C 1312  -908  91.1
44565 cso1022_253_525     208.189902 36.294155 0.14344  0.244 C  326 -1516  90.7
44565 cso1022_220_925     208.182077 36.133156 0.14415  1.41  C 1404 -1330  90.5
44565 cso1022_205_689     208.276191 36.167522 0.14361  0.705 C 1426 -1471  90.5
44565 cso1022_258_1161    207.972822 36.261536 0.14706  1.46  C 1365  -571  90.4
44565 cso1022_249_796     208.111811 36.250652 0.14326  0.237 C  405 -1563  90.4
44565 cso1022_215_879     208.211446 36.133663 0.14507  0.930 C 1454 -1090  90.3
44565 cso1022_224_1017    208.143682 36.124035 0.14493  2.45  C 1471 -1127  90.3
44565 cso1022_225_1011    208.142982 36.126495 0.14449  0.333 C 1448 -1242  90.3
44565 cso1022_223_1011    208.150077 36.122284 0.14612  0.579 A 1487  -817  90.3
44565 cso1022_212_839     208.232489 36.137222 0.14545  0.837 A 1482  -991  90.3
44565 cso1022_295_205     208.297391 36.375523 0.14820  0.290 C 1433  -274  90.3
44565 cso1022_247_648     208.162150 36.261677 0.14306  0.223 A  192 -1615  90.1
44565 cso1022_262_1153    207.967486 36.290798 0.14521  1.21  A 1398 -1054  89.9
44565 cso1022_214_107     208.341165 36.320690 0.14576  1.41  A 1497  -910  89.9
44565 cso1022_183_448     208.353124 36.222717 0.14763  0.410 C 1631  -423  87.5
44565 1237662685753376999 208.164863 36.106427 0.14708  1.64  A 1640  -567  87.3
44565 cso1022_232_1161    208.075047 36.119587 0.14803  0.974 A 1618  -318  87.2
44565 cso1022_190_674     208.326745 36.161411 0.14857  0.587 C 1744  -177  84.3
44565 cso1022_314_223     208.309107 36.394661 0.14818  0.918 C 1618  -279  83.8
44565 cso1022_267_969     208.025222 36.328747 0.14284  0.430 C 1060 -1672  83.5
44565 cso1022_323_192     208.324156 36.392666 0.14498  0.848 C 1693 -1114  80.8
44565 cso1022_266_1207    207.944040 36.317524 0.14300  0.333 A 1612 -1630  80.7
44565 cso1022_267_1207    207.943711 36.321941 0.14782  1.33  A 1624  -373  80.3
44565 cso1022_227_1187    208.095803 36.094528 0.14585  0.278 A 1798  -887  79.2
44565 cso1022_254_1344    207.923212 36.219505 0.14510  1.54  C 1823 -1083  72.4
44565 1237662685753311352 207.921161 36.225136 0.14544  1.58  A 1822  -993  72.3
44565 1237662685753311426 208.072897 36.259851 0.15006  1.67  C  622   211  69.1
44565 cso1022_132_206     208.406553 36.304672 0.14551  1.30  C 1958  -976  67.5
44565 cso1022_252_476     208.206453 36.297382 0.14216  0.383 C  454 -1850  65.6
44565 1237662685753376945 208.129929 36.125105 0.14220  2.11  A 1469 -1838  65.6
44565 cso1022_245_381     208.245005 36.293961 0.14210  0.387 C  728 -1865  65.5
44565 cso1022_253_562     208.177843 36.291058 0.14201  0.401 A  231 -1889  63.8
44565 cso1022_31_155      208.381662 36.386307 0.14533  1.62  C 2021 -1023  62.8
44565 cso1022_241_147     208.317404 36.323219 0.15026  0.392 C 1331   263  61.1
44565 1237664854715138119 208.420948 36.330000 0.14698  4.11  E 2107  -593  61.1
44565 cso1022_62_154      208.402934 36.371037 0.14703  0.482 A 2100  -579  61.1
44565 cso1022_107_190     208.420229 36.328415 0.14626  4.45  A 2099  -780  61.1
44565 cso1022_64_145      208.401475 36.368553 0.14659  2.34  C 2080  -694  61.1
44565 cso1022_128_283     208.429670 36.292713 0.14819  1.46  C 2124  -277  61.1
44565 1237664854715138234 208.433051 36.281447 0.14606  1.83  C 2146  -832  61.1
44565 cso1022_104_240     208.438511 36.328083 0.14687  1.17  A 2234  -621  61.0
44565 cso1022_29_258      208.394952 36.412701 0.14344  1.33  A 2238 -1516  60.9
44565 1237664854715072678 208.187569 36.316579 0.14175  2.80  C  445 -1956  60.9
44565 cso1022_277_1300    207.914142 36.395043 0.14613  1.46  A 2101  -814  58.6
44565 cso1022_35_288      208.407283 36.417133 0.14432  1.64  C 2339 -1286  58.4
44565 cso1022_228_1352    208.048038 36.067234 0.14461  0.721 E 2153 -1210  57.8
44565 cso1022_154_627     208.438396 36.185101 0.14353  1.03  C 2364 -1492  56.8
44565 cso1022_254_1463    207.886691 36.204285 0.14545  0.858 A 2132  -991  55.5
44565 cso1022_234_739     208.170362 36.208736 0.15064  0.256 C  687   363  55.3
44565 cso1022_103_320     208.465576 36.323864 0.14714  0.226 C 2428  -550  55.1
44565 cso1022_212_372     208.302812 36.253921 0.15072  0.231 A 1182   383  53.4
44565 cso1022_226_1382    208.056579 36.050407 0.14372  0.962 C 2280 -1443  52.1
44565 cso1022_270_664     208.129807 36.344147 0.15084  0.858 C  627   415  50.3
44565 cso1022_253_906     208.067994 36.254742 0.15093  1.54  A  673   438  48.7
44726 cso1080_287_491     226.215806 29.831860 0.15185  1.15  A  516   -60  85.9
44726 cso1080_292_552     226.203217 29.850737 0.15222  0.525 C  616    36  85.8
44726 1237664853111603254 226.214239 29.859650 0.15205  3.80  A  732    -8  85.7
44726 cso1080_283_443     226.227436 29.819086 0.15296  0.786 C  511   229  85.6
44726 1237664853111603398 226.213860 29.835203 0.15309  2.31  A  531   262  85.6
44726 cso1080_286_490     226.215362 29.829822 0.15333  0.510 E  499   325  85.6
44726 cso1080_282_512     226.205034 29.820446 0.15108  1.70  C  375  -260  83.0
44739 fbqs1519_206_837    229.799752 28.425806 0.11834  0.216 C  128   -13  99.5
44739 fbqs1519_192_796    229.857945 28.422901 0.11924  1.25  A  326   228  99.5
44739 fbqs1519_199_903    229.820809 28.400061 0.11904  0.228 C  118   174  99.5
44739 fbqs1519_199_932    229.815774 28.392901 0.11864  0.829 C  158    67  99.5
44739 fbqs1519_206_981    229.780355 28.389717 0.11918  2.00  C  278   212  99.4
44739 1237664853113110825 229.788788 28.381629 0.11870  6.48  C  287    84  99.4
44739 fbqs1519_189_1155   229.852309 28.322714 0.11976  0.435 A  752   367  99.4
44739 1237664853113176111 229.847981 28.318204 0.11892  4.44  A  774   141  99.4
44739 fbqs1519_188_1203   229.854999 28.309038 0.11915  0.829 C  857   204  99.4
44739 fbqs1519_199_1135   229.798465 28.338533 0.11848  0.480 A  583    24  99.4
44739 fbqs1519_191_996    229.851136 28.367766 0.11969  0.909 C  442   348  99.4
44739 fbqs1519_203_1078   229.782686 28.359922 0.11971  0.578 A  455   354  99.4
44739 fbqs1519_189_1000   229.861507 28.365299 0.11980  0.459 C  502   378  99.4
44739 fbqs1519_194_1093   229.830694 28.343674 0.11936  0.220 C  552   260  99.4
44739 fbqs1519_212_1084   229.740557 28.374685 0.11823  0.578 A  566   -43  99.4
44739 1237662697033498829 229.776252 28.341178 0.11807  1.19  A  605   -85  99.4
44739 1237662697033498854 229.793628 28.333293 0.11933  2.54  C  628   252  99.4
44739 1237662697033433429 229.743619 28.351711 0.11827  2.01  C  662   -31  99.4
44739 fbqs1519_198_1189   229.798179 28.322996 0.11928  0.230 A  702   239  99.4
44739 fbqs1519_179_1140   229.907842 28.324282 0.11959  0.552 C  950   322  99.3
44739 1237662697033498734 229.805329 28.275240 0.12040  1.09  C 1067   539  99.3
44739 fbqs1519_194_984    229.837604 28.373312 0.12046  0.783 A  355   555  99.3
44739 fbqs1519_193_1382   229.815173 28.264309 0.12032  0.252 C 1151   517  99.3
44739 fbqs1519_201_1188   229.784031 28.327223 0.11747  0.166 A  689  -247  99.1
44739 fbqs1519_208_1135   229.749198 28.354935 0.11742  4.00  C  617  -260  99.1
44739 fbqs1519_203_1086   229.783702 28.357368 0.11755  0.375 C  470  -225  99.1
44739 fbqs1519_189_1220   229.848547 28.305203 0.11747  0.480 A  871  -247  99.1
44739 fbqs1519_197_670    229.847002 28.460884 0.11887  0.236 C  444   129  98.4
44739 fbqs1519_182_1391   229.888887 28.254620 0.11791  0.220 C 1334  -129  97.8
44739 fbqs1519_182_1389   229.888530 28.255241 0.11805  0.247 C 1329   -91  97.8
44739 fbqs1519_218_1106   229.706368 28.385492 0.11707  0.284 E  746  -354  97.7
44739 fbqs1519_180_1407   229.905567 28.249983 0.11790  0.304 C 1415  -131  96.1
44739 fbqs1519_195_1420   229.798379 28.256838 0.12085  1.04  C 1212   659  96.0
44739 fbqs1519_193_1368   229.819522 28.267727 0.12094  0.459 C 1125   684  95.1
44739 1237662697033433413 229.687321 28.270844 0.11891  1.21  A 1388   140  94.9
44739 fbqs1519_223_1156   229.673166 28.389431 0.11700  0.374 E  959  -373  94.8
44739 fbqs1519_218_1393   229.653568 28.320434 0.11997  1.49  E 1292   424  92.2
44739 fbqs1519_187_1131   229.864254 28.328377 0.12119  0.230 A  747   751  91.8
44739 1237664853113176496 229.967404 28.278578 0.11931  2.06  C 1487   247  91.3
44739 1237664853113176370 229.933854 28.451119 0.11921  1.94  A  885   221  90.7
44739 fbqs1519_168_720    229.944220 28.444590 0.11874  0.983 C  937    94  90.7
44739 1237664853113241794 229.993429 28.291391 0.11808  6.34  A 1557   -83  88.1
44739 fbqs1519_166_1297   229.993243 28.289816 0.11940  0.598 A 1563   271  88.1
44739 fbqs1519_164_1253   229.999967 28.303963 0.11886  0.220 A 1537   126  88.0
44739 fbqs1519_193_1694   229.802027 28.178356 0.11963  0.411 C 1817   332  88.0
44739 1237664853113110919 229.887881 28.496281 0.11800  2.01  C  829  -104  87.5
44739 fbqs1519_161_1149   230.010381 28.336676 0.11979  0.909 C 1478   375  87.5
44739 fbqs1519_165_1334   230.003643 28.281529 0.12036  0.364 A 1659   528  87.3
44739 fbqs1519_229_1064   229.664612 28.430366 0.11721  0.191 C 1009  -316  87.0
44739 fbqs1519_164_1374   230.013327 28.272190 0.11990  0.399 A 1755   405  84.7
44739 1237662697033498836 229.704289 28.197538 0.11942  2.35  C 1821   275  84.6
44739 fbqs1519_157_1144   230.032239 28.344833 0.11937  0.362 C 1594   263  82.7
44739 fbqs1519_178_1724   229.924164 28.162340 0.11828  0.527 C 2087   -29  76.9
44739 1237664853113111100 229.862562 28.426096 0.11597  1.47  C  363  -649  74.9
44739 fbqs1519_217_1651   229.615187 28.256910 0.11971  0.236 C 1802   354  67.3
44739 fbqs1519_211_1404   229.697185 28.294325 0.11575  0.452 C 1204  -708  66.6
44739 fbqs1519_227_1459   229.588995 28.342115 0.11690  0.542 C 1612  -399  65.4
44739 1237662714216513886 230.013567 28.476778 0.11736  1.42  A 1463  -277  62.3
44739 fbqs1519_208_1045   229.762816 28.377041 0.11554  0.220 C  432  -764  62.0
44858 fbqs1519_36_1006    230.067973 28.879044 0.12915  0.487 A  289   465 100.0
44858 fbqs1519_47_971     230.107970 28.840452 0.12854  0.588 A  147   303 100.0
44858 1237664853649981733 230.084212 28.856470 0.12827  2.39  C   71   231 100.0
44858 fbqs1519_43_969     230.092135 28.851719 0.12928  2.13  A   13   500 100.0
44858 fbqs1519_38_1088    230.094152 28.891317 0.12903  0.813 A  338   433 100.0
44858 fbqs1519_39_926     230.068302 28.852137 0.12794  2.34  C  165   144 100.0
44858 A1518+2903          230.112920 28.884167 0.12748  9.00     320    22 100.0
44858 1237664853649981766 230.111703 28.886344 0.12717  7.80  A  332   -61 100.0
44858 fbqs1519_53_1049    230.151987 28.832008 0.12911  0.487 A  465   455 100.0
44858 fbqs1519_30_868     230.021939 28.857599 0.12828  0.324 A  503   234 100.0
44858 fbqs1519_48_1186    230.162244 28.877651 0.12764  0.713 C  561    64 100.0
44858 1237662698107240590 230.095088 28.926195 0.12695  1.87  C  626  -119 100.0
44858 1237664853649981617 230.055982 28.920543 0.12858  1.49  A  632   313 100.0
44858 fbqs1519_48_1259    230.174489 28.895523 0.12916  0.324 A  708   468 100.0
44858 fbqs1519_29_1215    230.068531 28.944855 0.12692  0.427 A  796  -128 100.0
44858 1237662698107240568 230.102200 28.954633 0.12726  2.40  A  863   -38 100.0
44858 1237662698107240601 230.124706 28.957202 0.12815  1.47  C  914   200 100.0
44858 fbqs1519_31_1312    230.091905 28.964829 0.12863  0.449 E  944   327 100.0
44858 fbqs1519_38_1200    230.112848 28.917833 0.12959  0.536 A  578   582 100.0
44858 fbqs1519_39_1150    230.109487 28.902992 0.12685  0.468 A  454  -146 100.0
44858 1237664853650047220 230.180477 28.830732 0.12859  1.32  A  666   317  99.9
44858 fbqs1519_57_1187    230.200238 28.840372 0.12917  0.749 C  793   471  99.9
44858 fbqs1519_57_1139    230.188336 28.832354 0.12863  0.586 C  718   327  99.9
44858 fbqs1519_49_1373    230.207763 28.911295 0.12707  0.273 C  981   -88  99.9
44858 fbqs1519_53_1258    230.199108 28.872921 0.12837  0.283 C  802   258  99.9
44858 fbqs1519_46_1454    230.205717 28.943720 0.12864  0.586 C 1130   330  99.8
44858 fbqs1519_57_1327    230.238204 28.860857 0.12839  1.82  C 1066   263  99.6
44858 1237662698107306114 230.241759 28.861868 0.12884  2.24  A 1093   382  99.6
44858 fbqs1519_41_844     230.062595 28.827728 0.12640  0.224 A  278  -266  99.5
44858 1237664853649981719 230.069021 28.838277 0.12638  3.95  A  188  -270  99.5
44858 1237664853649981663 230.017589 28.795516 0.12971  1.15  A  698   613  98.5
44858 1237664853650047292 230.188101 28.765745 0.12746  2.83  C  990    16  98.3
44858 1237662698107306135 230.266348 28.893687 0.12717  1.48  A 1315   -61  98.2
44858 fbqs1519_56_1112    230.177121 28.832739 0.13042  0.224 C  638   803  97.9
44858 1237664853649981620 229.991978 28.802212 0.12790  2.88  A  819   133  97.5
44858 fbqs1519_68_823     230.136652 28.738174 0.12730  0.468 A  983   -27  97.4
44858 1237662698107175197 230.075083 28.920654 0.12577  1.28  C  591  -433  96.7
44858 fbqs1519_17_1232    230.001597 28.971601 0.12769  0.991 C 1190    77  96.7
44858 1237662698107306166 230.284677 28.860455 0.12980  3.32  C 1401   639  96.3
44858 fbqs1519_72_1093    230.224528 28.748673 0.12860  1.02  A 1279   319  94.6
44858 fbqs1519_43_1141    230.125036 28.889610 0.12557  0.295 A  406  -487  94.2
44858 1237662698107240707 230.277593 28.956320 0.12903  1.36  C 1605   433  94.0
44858 A1518+2905          230.086255 28.918888 0.12544  2.98     565  -522  93.0
44858 1237664853650047289 230.166076 28.729427 0.12540  1.62  A 1136  -532  93.0
44858 fbqs1519_67_1390    230.296240 28.810938 0.13025  0.586 C 1518   758  92.8
44858 fbqs1519_9_775      229.933491 28.854357 0.12734  0.606 C 1139   -16  90.8
44858 fbqs1519_60_507     230.033469 28.720512 0.12937  0.218 E 1150   524  90.8
44858 1237664853650047101 230.096791 28.844224 0.12522  4.27  C   66  -580  90.6
44858 1237664853649916286 229.922568 28.886993 0.12713  1.37  A 1254   -71  89.5
44858 fbqs1519_59_1038    230.170512 28.805691 0.13105  0.263 E  682   971  89.4
44858 fbqs1519_61_463     230.024157 28.710384 0.12890  0.259 C 1253   399  87.9
44858 fbqs1519_11_1051    229.953217 28.929481 0.12506  0.324 A 1191  -622  86.8
44858 fbqs1519_5_1131     229.923964 28.954531 0.12591  1.18  A 1482  -396  83.2
44858 fbqs1519_41_1435    230.170512 28.962065 0.12481  0.206 E 1085  -689  81.2
44858 fbqs1519_48_418     229.992757 28.724390 0.12469  0.355 A 1260  -721  79.0
44858 fbqs1519_66_963     230.171800 28.763405 0.12455  0.177 A  925  -758  75.3
44858 fbqs1519_28_1523    230.102663 29.025417 0.12440  0.194 C 1446  -798  72.5
44858 fbqs1519_354_873    229.874582 28.882448 0.12642  0.324 A 1586  -261  70.6
44858 fbqs1519_8_376      229.914050 28.744917 0.12759  0.216 C 1548    51  69.7
44858 fbqs1519_38_1021    230.083094 28.875464 0.12418  0.468 C  215  -856  69.3
44858 fbqs1519_57_819     230.108314 28.777596 0.12410  1.18  C  613  -878  68.8
44858 1237664853649981650 230.045102 28.859411 0.12405  1.60  A  341  -890  68.8
44858 1237664853649916215 229.857600 28.862229 0.12676  1.30  A 1690  -171  67.9
44858 fbqs1519_355_1079   229.871092 28.939735 0.12915  1.07  C 1752   465  67.9
44858 fbqs1519_347_723    229.854827 28.837967 0.12685  1.12  A 1710  -146  67.8
44858 fbqs1519_48_538     230.017848 28.749735 0.12391  0.468 A  985  -928  67.8
44858 fbqs1519_346_697    229.852681 28.830008 0.12491  0.753 C 1731  -662  67.8
44858 fbqs1519_345_691    229.847288 28.827349 0.12569  0.205 A 1772  -455  66.9
44858 fbqs1519_34_1385    230.120502 28.974247 0.12364  1.15  C 1043 -1000  62.3
44858 fbqs1519_347_998    229.837246 28.912718 0.12845  1.07  C 1904   279  62.1
44858 fbqs1519_354_1219   229.860749 28.977970 0.12374  0.369 A 1968  -973  61.7
44858 fbqs1519_341_809    229.824228 28.855625 0.12507  0.205 A 1929  -620  61.3
44858 1237664853649981755 230.100548 28.863074 0.12343  1.11  A  125 -1056  60.3
44858 fbqs1519_354_1269   229.860120 28.991983 0.12771  0.371 A 2036    82  60.2
44858 1237664853649916125 229.859077 28.997116 0.12490  6.98  A 2067  -664  59.5
44858 fbqs1519_338_793    229.814000 28.847992 0.12614  0.474 C 2002  -335  59.5
44858 fbqs1519_76_1451    230.341659 28.754915 0.12712  0.241 C 1975   -74  53.8
44858 A1519+2852A         230.297914 28.696388 0.12610  0.267   1962  -346  53.5
44858 1237664853649916119 229.802722 28.923720 0.12715  1.53  A 2169   -68  51.7
44858 fbqs1519_91_1008    230.219722 28.637480 0.12994  0.393 E 1988   675  51.5
44858 1237662698107109633 229.879193 29.048287 0.12283  1.34  A 2237 -1214  45.3
44858 fbqs1519_2_1614     229.913535 29.089283 0.12449  0.742 C 2351  -774  44.9
44858 1237664853649916076 229.776261 28.915262 0.12762  2.91  C 2336    57  44.9
44858 fbqs1519_335_1032   229.774404 28.905470 0.12763  0.536 A 2332    61  44.9
44858 fbqs1519_8_1468     229.955964 29.046102 0.12272  1.19  C 1886 -1245  44.9
44858 fbqs1519_341_1227   229.786234 28.966974 0.12392  0.265 E 2402  -925  44.9
44858 fbqs1519_29_1940    230.166879 29.126911 0.12870  1.35  C 2346   346  44.8
44858 fbqs1519_109_283    229.984460 28.612741 0.12385  0.236 C 2107  -944  44.8
44858 fbqs1519_352_1543   229.834013 29.065804 0.12620  0.593 C 2569  -319  39.1
44858 fbqs1519_6_1092     229.930029 28.943438 0.12241  1.07  C 1394 -1327  39.1
44858 1237662698107109663 229.939969 29.136340 0.12906  1.29  A 2599   441  39.1
44858 1237664854186787103 230.042862 29.163441 0.12683  1.45  C 2606  -153  37.7
44858 fbqs1519_6_1830     229.952989 29.147474 0.12980  0.593 C 2645   638  37.7
44858 fbqs1519_3_1804     229.924593 29.141710 0.12597  0.395 E 2687  -380  36.8
44858 1237662698107109562 229.794297 29.055259 0.12273  2.15  A 2729 -1243  36.0
44858 fbqs1519_57_874     230.120787 28.788191 0.13208  0.327 C  556  1245  33.4
44858 fbqs1519_324_1115   229.706025 28.899624 0.12532  0.618 A 2811  -553  28.3
44858 1237662698107109639 229.957209 29.183463 0.12799  1.45  C 2912   158  25.6
44858 fbqs1519_131_452    230.002427 28.552778 0.12346  1.02  A 2538 -1048  21.2
50433 1237665015235870817 157.765069 30.855472 0.13571  2.36  A  188   -74  99.9
50433 1237665015235870836 157.751425 30.889867 0.13673  3.51  A  234   195  99.9
50433 fbqs1030_182_769    157.741456 30.835203 0.13518  1.03  A  253  -214  99.9
50433 fbqs1030_172_743    157.778378 30.844095 0.13621  0.207 A  323    58  99.9
50433 1237665015235870848 157.791725 30.849692 0.13512  3.26  A  392  -229  99.9
50433 1237665015235870816 157.757518 30.861972 0.13605 11.4   A  117    16  99.9
50433 fbqs1030_164_685    157.801409 30.864449 0.13600  0.542 A  444     3  99.9
50433 1237665015235805294 157.668127 30.855027 0.13606  3.82  A  560    19  99.9
50433 fbqs1030_191_462    157.721658 30.921972 0.13642  0.495 C  527   113  99.9
50433 1237665015235805295 157.672999 30.855598 0.13717  1.74  C  523   313  99.9
50433 fbqs1030_201_645    157.682147 30.878136 0.13711  0.823 A  465   296  99.9
50433 fbqs1030_196_917    157.678928 30.800493 0.13620  0.674 C  730    55  99.9
50433 fbqs1030_205_802    157.652035 30.841126 0.13639  0.259 A  704   106  99.9
50433 fbqs1030_182_619    157.740569 30.876751 0.13478  1.19  A  110  -319  99.9
50433 1237665126923173993 157.771036 30.780119 0.13493  1.59  A  765  -279  99.8
50433 fbqs1030_185_793    157.730684 30.828814 0.13793  1.36  A  320   512  98.7
50433 fbqs1030_201_1015   157.646513 30.779943 0.13660  0.652 C 1026   161  98.5
50433 fbqs1030_207_984    157.622752 30.796824 0.13751  0.301 C 1070   401  98.2
50433 fbqs1030_167_630    157.786017 30.877161 0.13818  0.294 C  347   578  97.6
50433 fbqs1030_191_1145   157.689257 30.734449 0.13547  0.269 C 1199  -137  93.8
50433 fbqs1030_168_703    157.789722 30.856916 0.13856  0.823 A  362   678  90.3
50433 fbqs1030_176_808    157.763286 30.824806 0.13372  1.00  C  378  -599  79.6
50433 fbqs1030_179_728    157.750955 30.846392 0.13887  0.312 A  169   760  79.0
50433 fbqs1030_148_992    157.901502 30.807314 0.13497  1.30  C 1293  -269  75.5
50433 fbqs1030_208_1186   157.587161 30.748926 0.13555  0.339 C 1536  -116  66.9
